originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal
Relatório de Um Homem Casado,"(5, 6]",1974,87,1.0986122886681098,3.4339872044851463,1.0986122886681098,0.0,37,movie,0.0,False,False,1,['BR'],Drama,5.5,0.6931471805599453
Bombora stsavlas itskebs,"(6, 7]",1973,8,0.0,2.1972245773362196,0.6931471805599453,0.0,6,short,0.0,False,False,3,['SUHH'],"Animation,Short",6.5,0.0
Mind Games,"(7, 8]",2001,43,0.0,5.529429087511423,0.6931471805599453,0.0,83,tvEpisode,0.0,False,False,1,['US'],"Drama,Romance",7.5,0.6931471805599453
Metal Skin Panic Madox-01,"(5, 6]",1987,41,0.0,6.018593214496234,2.6390573296152584,0.0,117,video,0.0,False,False,4,['JP'],"Animation,Comedy,Sci-Fi",5.5,1.9459101490553132
Badarawuhi di Desa Penari,"(5, 6]",2024,122,0.0,8.259199362666282,3.7376696182833684,1.0986122886681098,110,movie,0.0,False,False,23,['ID'],"Horror,Mystery,Thriller",5.5,3.871201010907891
Carolina's Calling,"(3, 4]",2021,93,0.0,5.030437921392435,3.4657359027997265,0.6931471805599453,81,movie,0.0,False,False,5,['US'],"Adventure,Comedy,Sci-Fi",3.5,2.9444389791664403
The Art of Ninjutsu,"(5, 6]",2016,10,0.0,5.0106352940962555,0.6931471805599453,0.0,100,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Animation",5.5,0.0
Wer stiehlt Elyas M'Barek die Show?,"(7, 8]",2021,127,0.0,2.5649493574615367,1.0986122886681098,0.0,30,tvEpisode,0.0,False,False,1,['DE'],Game-Show,7.5,0.0
Recon 2022: The Mezzo Incident,"(2, 3]",2007,90,0.0,6.295266001439646,1.0986122886681098,0.0,71,movie,0.0,False,False,3,['CA'],"Action,Sci-Fi",2.5,3.1780538303479458
The Griffith Technique,"(7, 8]",2022,43,0.0,4.61512051684126,0.6931471805599453,0.0,108,tvEpisode,0.0,False,False,1,['US'],Drama,7.5,0.6931471805599453
Part I,"(6, 7]",1995,40,0.0,2.5649493574615367,0.6931471805599453,0.0,104,tvEpisode,0.0,False,False,1,['US'],"Sci-Fi,Thriller",6.5,0.6931471805599453
From Jesus to Christ: The First Christians - Part 1,"(8, 9]",1998,120,0.0,5.1298987149230735,2.3978952727983707,0.0,92,tvEpisode,0.0,False,False,1,['US'],"Documentary,News",8.5,2.8903717578961645
Sunnuntailounas,"(8, 9]",2018,22,2.0794415416798357,5.8998973535824915,1.3862943611198906,0.0,608,tvSeries,1.9459101490553132,True,False,2,['FI'],Comedy,8.5,0.0
Stepping over the line,"(9, 10]",2024,40,0.0,2.772588722239781,2.3978952727983707,0.0,36,tvEpisode,0.0,False,False,1,['TH'],"Comedy,Romance",9.5,0.6931471805599453
Princess Cut,"(5, 6]",2020,21,0.0,4.04305126783455,0.6931471805599453,0.0,50,short,0.6931471805599453,False,False,2,['US'],"Crime,Short",5.5,0.0
In Enemy Country,"(5, 6]",1968,92,0.0,5.568344503761097,1.3862943611198906,0.0,54,movie,0.0,False,False,15,['US'],"Action,Adventure,Drama",5.5,2.302585092994046
Life,"(6, 7]",1999,108,0.6931471805599453,10.932249459303158,4.356708826689592,1.0986122886681098,384,movie,1.9459101490553132,False,False,32,['US'],"Comedy,Crime,Drama",6.5,5.537334267018537
The Anarchist Who Came from America,"(6, 7]",2019,68,0.0,2.0794415416798357,2.3978952727983707,0.0,13,movie,0.0,False,False,2,['IT'],"Biography,Documentary,History",6.5,0.0
Beauty Contest,"(7, 8]",1976,26,0.0,4.919980925828125,1.3862943611198906,0.0,49,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family,Music",7.5,0.6931471805599453
Big Chungus: The Movie,"(9, 10]",2019,7,0.0,4.499809670330265,1.791759469228055,0.0,7,tvShort,0.0,False,False,1,['US'],"Action,Short",9.5,2.4849066497880004
La vita che vorrei,"(6, 7]",2004,125,1.6094379124341003,5.996452088619021,1.791759469228055,0.0,84,movie,2.6390573296152584,False,False,10,"['IT', 'DE']","Drama,Romance",6.5,2.995732273553991
Les deux visages d'une femme Bamiléké,"(7, 8]",2018,76,0.6931471805599453,3.4011973816621555,1.0986122886681098,0.0,8,movie,0.0,False,False,2,"['BE', 'CM']",Documentary,7.5,0.0
Five O'Clock Shadow,"(7, 8]",1998,13,0.0,2.70805020110221,0.0,0.0,23,short,0.0,False,False,1,['US'],Short,7.5,0.6931471805599453
A Man Has Returned from Space,"(6, 7]",1961,19,0.0,3.1780538303479458,3.258096538021482,0.0,3,short,0.0,False,False,1,['SUHH'],"Documentary,Short",6.5,0.0
Episode #1.1,"(6, 7]",2016,44,0.0,5.081404364984463,0.0,0.0,144,tvEpisode,0.0,False,False,7,['FR'],"Crime,Drama,Mystery",6.5,1.791759469228055
Anjelah Johnson-Reyes: Say I Won't,"(7, 8]",2023,82,0.0,3.970291913552122,0.6931471805599453,0.0,23,tvSpecial,0.0,False,False,1,['US'],Comedy,7.5,0.6931471805599453
Aalu Magalu,"(7, 8]",1977,92,0.0,2.1972245773362196,0.0,0.0,7,movie,0.0,False,False,1,['IN'],Drama,7.5,0.0
Abgetrieben,"(5, 6]",1992,81,0.6931471805599453,2.4849066497880004,0.0,0.0,50,tvMovie,0.0,False,False,1,['DE'],Drama,5.5,0.0
Son Oyun,"(5, 6]",2018,88,0.0,4.532599493153256,2.9444389791664403,0.0,66,movie,0.0,False,False,3,['BE'],"Action,Crime",5.5,0.6931471805599453
Wheels Locked,"(7, 8]",2001,13,0.0,2.9444389791664403,2.4849066497880004,0.0,19,short,0.0,False,False,1,['US'],"Drama,Short",7.5,0.6931471805599453
"Flash, the Teen-Age Otter","(7, 8]",1961,60,0.0,2.9444389791664403,0.6931471805599453,0.0,25,tvEpisode,0.0,False,False,1,['US'],"Adventure,Drama,Family",7.5,0.0
Enter the Blood Ring,"(4, 5]",1995,94,0.0,4.418840607796598,0.6931471805599453,0.0,30,movie,0.0,False,False,1,['US'],Action,4.5,1.9459101490553132
The Perfect Clown,"(6, 7]",1925,92,0.0,4.204692619390966,1.791759469228055,0.0,20,movie,0.0,False,False,6,['US'],Comedy,6.5,1.3862943611198906
La casa dove abitava Corinne,"(4, 5]",1996,100,0.0,2.833213344056216,0.6931471805599453,0.0,25,tvMovie,0.0,False,False,2,"['IT', 'DE']",Thriller,4.5,1.0986122886681098
À l'ombre d'un été,"(6, 7]",1976,81,0.0,2.3978952727983707,1.0986122886681098,0.0,49,movie,0.0,False,False,2,['FR'],Drama,6.5,0.6931471805599453
Champagne Safari,"(7, 8]",1959,25,0.0,4.6443908991413725,1.791759469228055,0.0,36,tvEpisode,0.0,False,False,1,['US'],Western,7.5,1.6094379124341003
Les Confessions d'un enfant de choeur,"(6, 7]",1977,90,0.0,2.302585092994046,0.6931471805599453,0.0,16,tvMovie,0.0,False,False,3,['FR'],"Drama,Family",6.5,0.0
Ganga,"(4, 5]",2006,102,1.0986122886681098,4.418840607796598,1.0986122886681098,0.0,14,movie,0.0,False,False,2,['IN'],"Action,Drama,Music",4.5,0.0
Winston,"(7, 8]",2017,6,0.6931471805599453,4.330733340286331,1.0986122886681098,0.0,6,short,0.6931471805599453,False,False,1,['US'],"Animation,Drama,Short",7.5,1.0986122886681098
Dharti Ke Lal,"(6, 7]",1950,125,0.0,3.295836866004329,1.6094379124341003,0.0,18,movie,0.0,False,False,5,['IN'],"Drama,History",6.5,0.0
"Auf Wiedersehen, Pet","(8, 9]",1983,60,1.6094379124341003,8.330622620332868,5.863631175598097,0.0,517,tvSeries,2.1972245773362196,True,False,12,['GB'],"Comedy,Drama",8.5,3.6375861597263857
Sisters and Other Strangers,"(7, 8]",1990,24,0.0,6.077642243349034,0.6931471805599453,0.0,72,tvEpisode,0.0,False,False,1,['US'],"Comedy,Drama",7.5,1.3862943611198906
Droop Along Flintstone,"(7, 8]",1961,25,0.0,5.438079308923196,1.3862943611198906,0.0,42,tvEpisode,0.0,False,False,1,['US'],"Adventure,Animation,Comedy",7.5,1.0986122886681098
Konfirmanden,"(5, 6]",2019,18,0.6931471805599453,3.4011973816621555,3.1780538303479458,0.0,48,short,0.6931471805599453,False,False,2,['DK'],"Drama,Short",5.5,2.6390573296152584
The Romance of Runnibede,"(5, 6]",1928,60,0.0,2.0794415416798357,0.6931471805599453,0.0,8,movie,0.0,False,False,1,['AU'],Drama,5.5,0.0
I rec u,"(6, 7]",2012,92,0.0,4.718498871295094,1.9459101490553132,0.0,43,movie,0.0,False,False,3,['IT'],"Comedy,Fantasy,Horror",6.5,1.9459101490553132
Ne diraj u srecu,"(7, 8]",1961,92,0.0,2.772588722239781,1.0986122886681098,0.0,59,movie,0.0,False,False,6,['XYU'],"Comedy,Fantasy,Romance",7.5,0.0
Faraday and Company,"(7, 8]",1973,53,0.0,3.091042453358316,0.6931471805599453,0.0,55,tvSeries,0.0,True,False,4,['US'],Drama,7.5,1.3862943611198906
Episode #9.10,"(7, 8]",2003,40,0.0,3.258096538021482,3.332204510175204,0.0,93,tvEpisode,0.0,False,False,7,['US'],Comedy,7.5,0.0
The Prom,"(6, 7]",1988,22,0.0,5.056245805348308,0.6931471805599453,0.0,40,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family,Romance",6.5,0.0
Blind Fear,"(4, 5]",1989,87,0.0,5.37989735354046,2.302585092994046,0.0,93,movie,0.0,False,False,16,['CA'],"Crime,Thriller",4.5,2.0794415416798357
Blind Company,"(6, 7]",2009,98,0.0,3.8066624897703196,0.6931471805599453,0.0,28,movie,0.0,False,False,2,['AU'],Drama,6.5,0.6931471805599453
Tiefland,"(6, 7]",1954,99,0.0,6.173786103901937,2.833213344056216,0.0,42,movie,0.0,False,False,13,"['XWG', 'AT']","Drama,Musical,Romance",6.5,2.70805020110221
Jamie Foxx,"(5, 6]",2004,30,0.0,3.295836866004329,0.0,0.0,41,tvEpisode,0.0,False,False,1,['US'],"Comedy,News,Talk-Show",5.5,0.0
Aleyar Alo,"(5, 6]",1970,92,0.0,2.0794415416798357,0.6931471805599453,0.0,6,movie,0.0,False,False,1,['IN'],Family,5.5,0.0
Sworn to Vengeance,"(5, 6]",1993,97,0.0,5.2832037287379885,1.791759469228055,0.0,71,tvMovie,0.0,False,False,7,['US'],"Crime,Thriller",5.5,1.791759469228055
Göklerdeki sevgili,"(5, 6]",1966,101,0.0,3.784189633918261,1.3862943611198906,0.0,17,movie,0.0,False,False,1,['TR'],"Drama,Romance,War",5.5,0.0
Chevrolet,"(7, 8]",1997,96,1.3862943611198906,4.3694478524670215,0.6931471805599453,0.0,113,movie,0.6931471805599453,False,False,1,['ES'],"Crime,Drama,Romance",7.5,0.0
Mother's Little Helper,"(5, 6]",1962,6,0.0,3.828641396489095,0.6931471805599453,0.0,12,short,0.0,False,False,1,['US'],"Animation,Comedy,Family",5.5,1.0986122886681098
50 contre 1,"(9, 10]",1986,7,0.0,2.772588722239781,3.5263605246161616,0.0,108,short,0.0,False,False,1,['FR'],"Drama,Short",9.5,0.0
The Wehrmacht,"(8, 9]",2008,51,0.0,2.6390573296152584,0.0,0.0,4,video,0.0,False,False,1,['GB'],Documentary,8.5,0.0
Daleko v gorakh,"(4, 5]",1958,84,0.0,2.1972245773362196,0.6931471805599453,0.0,15,movie,0.0,False,False,3,['SUHH'],Adventure,4.5,0.0
Orpheus,"(7, 8]",1970,50,0.0,5.187385805840755,2.5649493574615367,0.0,54,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Crime",7.5,1.0986122886681098
Onverwacht cadeau,"(7, 8]",2015,40,0.0,2.1972245773362196,0.6931471805599453,0.0,41,tvEpisode,0.0,False,False,1,['NL'],Comedy,7.5,0.0
Radiance,"(6, 7]",1998,92,1.791759469228055,5.8805329864007,2.1972245773362196,0.0,65,movie,1.9459101490553132,False,False,6,['AU'],Drama,6.5,2.772588722239781
The Last House Standing,"(9, 10]",2020,77,0.6931471805599453,3.4657359027997265,1.6094379124341003,0.0,5,movie,0.0,False,False,1,['US'],Documentary,9.5,2.8903717578961645
Die Liebesschule der Josefine Mutzenbacher,"(5, 6]",1987,85,0.0,4.31748811353631,0.0,0.0,19,movie,0.0,False,True,6,['XWG'],Adult,5.5,0.6931471805599453
Devil May Care,"(7, 8]",2016,42,0.0,6.714170529909472,2.1972245773362196,0.0,258,tvEpisode,0.0,False,False,1,['US'],"Action,Drama,Sci-Fi",7.5,1.3862943611198906
Posvjeceno Antonu,"(9, 10]",1970,81,0.0,2.5649493574615367,0.0,0.0,5,tvMovie,0.0,False,False,1,['XYU'],Drama,9.5,0.0
Turnabout: The Story of the Yale Puppeteers,"(8, 9]",1993,60,0.0,2.8903717578961645,0.0,0.0,6,movie,0.6931471805599453,False,False,2,['US'],Documentary,8.5,1.791759469228055
Rebound,"(5, 6]",1931,89,0.0,5.081404364984463,2.1972245773362196,0.0,33,movie,0.0,False,False,2,['US'],Drama,5.5,2.1972245773362196
Black Ops,"(8, 9]",2011,45,0.0,2.1972245773362196,0.0,0.0,86,tvEpisode,0.0,False,False,1,['US'],Reality-TV,8.5,0.0
Liefde half om half,"(8, 9]",1979,81,0.0,2.0794415416798357,0.0,0.0,13,tvMovie,0.0,False,False,1,['NL'],Comedy,8.5,0.0
Bubble Gang,"(7, 8]",1995,53,1.6094379124341003,4.430816798843313,5.0689042022202315,0.0,426,tvSeries,1.3862943611198906,True,False,6,['PH'],Comedy,7.5,1.6094379124341003
Jibun no shômei,"(7, 8]",2017,40,0.0,6.336825731146441,2.3978952727983707,0.0,47,tvEpisode,0.0,False,False,1,['JP'],"Action,Adventure,Animation",7.5,0.6931471805599453
Motocross Madness,"(5, 6]",2013,28,0.0,3.4011973816621555,1.0986122886681098,0.0,129,videoGame,0.0,False,False,1,['AT'],"Action,Sport",5.5,0.6931471805599453
Tom and Jerry,"(6, 7]",2019,47,0.0,4.127134385045092,0.6931471805599453,0.0,14,tvMovie,0.0,False,False,1,['BD'],"Drama,Romance",6.5,0.0
Dr. Crippen,"(6, 7]",1963,98,0.0,6.725033642166843,2.0794415416798357,0.0,64,movie,0.0,False,False,15,['GB'],"Crime,Drama,History",6.5,3.4011973816621555
Tatli Betüs,"(5, 6]",1993,53,0.0,4.290459441148391,0.6931471805599453,0.0,16,tvSeries,0.0,True,False,1,['TR'],"Comedy,Drama",5.5,0.0
Invader ZIM: Enter the Florpus,"(7, 8]",2019,71,0.0,8.799963219506997,5.707110264748875,0.6931471805599453,235,tvMovie,1.3862943611198906,False,False,15,"['KR', 'US']","Action,Adventure,Animation",7.5,4.663439094112067
Devil in the Forest,"(6, 7]",2020,48,0.0,3.8066624897703196,3.295836866004329,0.0,50,tvEpisode,0.0,False,False,1,['US'],"Mystery,Reality-TV",6.5,0.6931471805599453
Episode #1.4,"(7, 8]",1982,47,0.0,2.0794415416798357,0.6931471805599453,0.0,3,tvEpisode,0.0,False,False,7,['SUHH'],Drama,7.5,0.0
Leave It to Diva,"(6, 7]",1987,40,0.0,2.302585092994046,0.0,0.0,36,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",6.5,0.0
Jachetele galbene,"(5, 6]",1979,92,0.0,2.6390573296152584,0.6931471805599453,0.0,19,movie,0.0,False,False,3,['RO'],Adventure,5.5,0.0
Sleep Study,"(7, 8]",2015,17,0.0,2.70805020110221,0.6931471805599453,0.0,32,short,0.0,False,False,1,['US'],"Drama,Sci-Fi,Short",7.5,0.0
Media Hora,"(5, 6]",2018,10,0.0,1.791759469228055,1.0986122886681098,0.0,7,short,0.0,False,False,2,['AR'],"Comedy,Romance,Short",5.5,0.0
Legion: The Word Made Flesh,"(7, 8]",2005,26,1.3862943611198906,3.332204510175204,1.0986122886681098,1.0986122886681098,29,short,0.0,False,False,1,['US'],"Horror,Short",7.5,1.0986122886681098
Will Roberts - Han Solo,"(5, 6]",2015,71,0.0,2.995732273553991,0.6931471805599453,0.0,8,video,0.0,False,False,1,['US'],"Sci-Fi,Short",5.5,0.0
Nevíte o byte?,"(6, 7]",1947,89,0.0,2.9444389791664403,0.6931471805599453,0.0,47,movie,0.0,False,False,4,['CSHH'],Comedy,6.5,0.0
Huyendo del halcón,"(4, 5]",1973,103,0.0,2.6390573296152584,0.6931471805599453,0.0,16,movie,0.0,False,False,3,"['ES', 'US']",Adventure,4.5,1.3862943611198906
Derren Brown: The System,"(7, 8]",2008,48,0.0,6.07073772800249,0.6931471805599453,0.0,59,tvSpecial,0.0,False,False,2,['GB'],Reality-TV,7.5,1.0986122886681098
Kapel,"(5, 6]",1982,89,0.0,3.091042453358316,3.4011973816621555,0.0,47,movie,0.0,False,False,1,['SUHH'],Romance,5.5,0.0
Wu lin guai shou,"(3, 4]",2018,104,0.0,5.579729825986222,4.5217885770490405,0.6931471805599453,60,movie,0.0,False,False,11,"['HK', 'CN']","Action,Fantasy",3.5,2.70805020110221
MTV Unplugged: Tony Bennett & Lady Gaga,"(8, 9]",2021,40,0.0,2.70805020110221,0.6931471805599453,0.0,20,tvEpisode,0.0,False,False,1,['US'],"Documentary,Music",8.5,0.0
Pivot,"(7, 8]",2021,7,0.0,3.4339872044851463,1.6094379124341003,0.0,28,short,0.6931471805599453,False,False,1,['CA'],"Animation,Short",7.5,1.6094379124341003
Artur Schnabel: No Place of Exile,"(6, 7]",2017,52,0.0,2.772588722239781,0.6931471805599453,0.6931471805599453,48,tvMovie,0.0,False,False,2,['DE'],"Biography,Documentary,Music",6.5,0.6931471805599453
Episode #26.11,"(5, 6]",2022,86,0.0,3.5263605246161616,0.6931471805599453,0.0,70,tvEpisode,0.0,False,False,7,['US'],"Game-Show,Reality-TV,Romance",5.5,0.0
Eric Idle/Bob Dylan,"(7, 8]",1979,90,0.0,4.787491742782046,1.0986122886681098,0.0,103,tvEpisode,0.0,False,False,1,['US'],"Comedy,Music",7.5,1.3862943611198906
Visiting Virginia,"(6, 7]",1947,9,0.0,4.553876891600541,1.0986122886681098,0.0,6,short,0.0,False,False,1,['US'],"Documentary,Short",6.5,1.9459101490553132
Izdirap Sarkisi,"(5, 6]",1969,86,0.0,2.1972245773362196,0.6931471805599453,0.0,46,movie,0.0,False,False,1,['TR'],"Drama,Romance",5.5,0.0
Solitude,"(8, 9]",2012,71,0.0,2.3978952727983707,0.0,0.0,10,video,0.0,False,False,1,['US'],"Short,Sport",8.5,0.0
Christoph Waltz/Jurnee Smollett/Joy Crookes,"(6, 7]",2022,40,0.0,2.0794415416798357,0.0,0.0,27,tvEpisode,0.0,False,False,1,['US'],"Comedy,Talk-Show",6.5,0.0
CMA Awards Live: Greatest Moments 1968-2015,"(7, 8]",2017,71,0.0,2.1972245773362196,1.0986122886681098,0.0,105,video,0.0,False,False,1,['US'],Music,7.5,0.6931471805599453
Prophecy Watchers,"(6, 7]",2014,28,0.0,3.044522437723423,2.772588722239781,0.0,62,tvSeries,0.0,True,False,2,['US'],Talk-Show,6.5,0.0
The Writing on the Wall,"(8, 9]",1980,28,0.0,5.968707559985366,4.442651256490317,0.0,24,tvEpisode,0.0,False,False,1,['GB'],Comedy,8.5,1.6094379124341003
What Friends Are For,"(4, 5]",2020,129,0.0,1.9459101490553132,0.0,0.0,37,tvMiniSeries,0.0,True,True,1,['US'],"Adult,Comedy,Romance",4.5,0.6931471805599453
Robin Givhan,"(7, 8]",2006,40,0.0,3.091042453358316,0.0,0.0,35,tvEpisode,0.0,False,False,1,['US'],"Comedy,News,Talk-Show",7.5,0.0
Reunited,"(7, 8]",2023,40,0.0,5.971261839790462,3.6888794541139363,0.0,66,tvEpisode,0.0,False,False,1,['US'],"Game-Show,Reality-TV",7.5,0.0
Kvinnan gör mig galen,"(4, 5]",1948,94,0.0,3.4657359027997265,3.367295829986474,0.0,25,movie,0.0,False,False,3,['SE'],Comedy,4.5,0.0
Bluebird,"(7, 8]",2004,77,1.3862943611198906,6.385194398997726,0.6931471805599453,0.0,140,movie,1.0986122886681098,False,False,5,['NL'],"Drama,Music",7.5,2.8903717578961645
Talk to the Snail,"(7, 8]",1966,30,0.0,5.488937726156687,0.6931471805599453,0.0,40,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",7.5,1.3862943611198906
Memorial Day,"(5, 6]",1997,42,0.0,4.709530201312334,3.828641396489095,0.0,149,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Crime",5.5,1.3862943611198906
The Adventures of the American Rabbit,"(5, 6]",1986,85,0.0,6.282266746896006,2.302585092994046,0.0,76,movie,0.0,False,False,10,"['JP', 'US']","Animation,Family,Fantasy",5.5,3.091042453358316
1992 NBA All-Star Game,"(8, 9]",1992,82,0.0,3.258096538021482,0.6931471805599453,0.0,32,tvSpecial,0.0,False,False,1,['US'],Sport,8.5,0.0
Bara to sake to takurami to...,"(7, 8]",1979,40,0.0,3.828641396489095,0.6931471805599453,0.0,50,tvEpisode,0.0,False,False,1,['JP'],"Action,Animation,Drama",7.5,0.0
Blind Date,"(4, 5]",1994,28,0.0,2.9444389791664403,0.6931471805599453,0.0,59,videoGame,0.0,False,False,1,['US'],"Adventure,Comedy,Romance",4.5,0.0
Intimacy,"(8, 9]",2007,40,0.0,3.332204510175204,0.6931471805599453,0.0,38,tvEpisode,0.0,False,False,1,['US'],Reality-TV,8.5,0.0
Kosoku Denjin Albegas,"(7, 8]",1983,25,0.0,4.23410650459726,2.1972245773362196,0.0,88,tvSeries,0.0,True,False,7,['JP'],"Action,Animation,Sci-Fi",7.5,0.6931471805599453
Metehan,"(3, 4]",1969,76,0.0,2.1972245773362196,0.6931471805599453,0.0,17,movie,0.0,False,False,1,['TR'],"Adventure,History",3.5,0.0
7th Heaven,"(5, 6]",1996,60,3.2188758248682006,10.215301104562837,5.971261839790462,1.791759469228055,1799,tvSeries,4.060443010546419,True,False,38,['US'],"Comedy,Drama,Family",5.5,5.697093486505405
Johnny Goes Camping/Johnny's World Prank Wars 1,"(5, 6]",2011,23,0.0,3.1780538303479458,0.6931471805599453,0.0,156,tvEpisode,0.0,False,False,1,"['CA', 'US']","Action,Adventure,Animation",5.5,0.0
The Whale,"(7, 8]",2022,117,3.9318256327243257,12.316096769641376,4.804021044733257,2.9444389791664403,285,movie,4.795790545596741,False,False,49,['US'],Drama,7.5,7.210079628170788
The Interrupted Supper,"(2, 3]",1896,13,0.0,2.8903717578961645,0.0,0.0,2,short,0.0,False,False,1,['US'],Short,2.5,0.0
Mâbô no Kinoshita Tokichiro,"(5, 6]",1938,13,0.0,3.5263605246161616,0.6931471805599453,0.0,2,short,0.0,False,False,5,['JP'],"Animation,Short",5.5,0.0
The Princess Bride,"(7, 8]",1987,98,2.0794415416798357,13.033127710332778,5.5093883366279774,2.3978952727983707,211,movie,2.3978952727983707,False,False,56,['US'],"Adventure,Comedy,Family",7.5,7.126890808898808
Episode #3.4,"(7, 8]",2009,31,0.0,6.037870919922137,0.6931471805599453,0.0,44,tvEpisode,0.0,False,False,7,['GB'],Comedy,7.5,1.0986122886681098
Vittnesbörd om henne,"(6, 7]",1963,24,0.0,2.302585092994046,0.6931471805599453,0.0,7,short,0.0,False,False,2,['SE'],Short,6.5,0.6931471805599453
The Egg,"(7, 8]",2007,13,0.0,2.1972245773362196,1.791759469228055,0.0,19,short,0.6931471805599453,False,False,1,['GB'],Short,7.5,0.0
Lucy and the Ex-Con,"(6, 7]",1969,30,0.0,3.58351893845611,0.6931471805599453,0.6931471805599453,47,tvEpisode,0.0,False,False,1,['US'],Comedy,6.5,1.3862943611198906
On the Line,"(4, 5]",2001,85,0.0,8.396831834745054,3.4011973816621555,1.3862943611198906,199,movie,1.6094379124341003,False,False,19,['US'],"Comedy,Family,Romance",4.5,4.727387818712341
Upward and Onward,"(8, 9]",1977,60,0.0,4.605170185988092,1.791759469228055,0.0,40,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Comedy",8.5,0.6931471805599453
Shattered: Part 2,"(5, 6]",1993,40,0.0,5.117993812416755,1.791759469228055,0.0,43,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Crime",5.5,1.0986122886681098
Finding Frank,"(8, 9]",2006,22,0.0,2.9444389791664403,0.0,0.0,132,tvEpisode,0.0,False,False,1,['AU'],"Fantasy,Mystery",8.5,0.0
Kishibe Rohan wa Ugokanai: Fugô-mura,"(7, 8]",2017,13,0.0,5.8944028342648505,3.1780538303479458,0.0,17,short,0.0,False,False,2,['JP'],"Adventure,Animation,Fantasy",7.5,0.0
Sub khu ku lok,"(5, 6]",2012,92,0.0,3.4339872044851463,0.6931471805599453,0.0,7,movie,0.0,False,False,1,['TH'],Comedy,5.5,0.0
Someone to Watch Over Me: Part 1,"(7, 8]",1988,40,0.0,5.703782474656201,0.6931471805599453,0.0,77,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family,Sci-Fi",7.5,0.6931471805599453
The Hudson Brothers Razzle Dazzle Show,"(6, 7]",1974,53,0.0,5.0369526024136295,1.0986122886681098,0.0,56,tvSeries,0.0,True,False,5,['US'],"Comedy,Family,Music",6.5,3.1354942159291497
Dragon Fury 2,"(3, 4]",2022,81,0.0,4.454347296253507,2.70805020110221,0.0,38,movie,0.0,False,False,4,['GB'],Action,3.5,1.6094379124341003
I Married a Monster from Outer Space,"(6, 7]",1958,78,0.0,8.063377822367027,4.442651256490317,0.6931471805599453,75,movie,0.0,False,False,19,['US'],"Horror,Sci-Fi",6.5,4.90527477843843
Gando,"(5, 6]",2019,53,0.0,7.541683099882111,3.6888794541139363,0.0,43,tvSeries,1.791759469228055,True,False,5,['IR'],"Action,Mystery,Thriller",5.5,3.871201010907891
It's a Bird... It's a Plane... It's Superman!,"(3, 4]",1975,89,0.0,6.118097198041348,4.330733340286331,0.0,57,tvMovie,0.0,False,False,4,['US'],"Comedy,Fantasy,Musical",3.5,3.1354942159291497
Mister and Mistletoe,"(6, 7]",1955,5,0.0,4.90527477843843,1.3862943611198906,0.0,14,short,0.0,False,False,1,['US'],"Animation,Comedy,Romance",6.5,1.6094379124341003
Norm MacDonald/JoAnna Garcia Swisher/Jeremih ft. Flo Rida,"(5, 6]",2015,41,0.0,2.8903717578961645,0.0,0.0,111,tvEpisode,0.0,False,False,1,['US'],"Comedy,Music,Talk-Show",5.5,0.0
Joulupukki ja noitarumpu,"(7, 8]",1996,51,0.0,7.037027614686276,1.0986122886681098,0.0,137,tvMovie,0.0,False,False,10,"['FI', 'HU']","Animation,Comedy,Family",7.5,1.0986122886681098
Requiem,"(6, 7]",1998,100,0.6931471805599453,5.37989735354046,2.0794415416798357,0.0,51,movie,1.0986122886681098,False,False,4,"['CH', 'FR', 'PT']",Drama,6.5,2.5649493574615367
Irasaal Karti,"(6, 7]",1987,92,0.0,2.1972245773362196,0.0,0.0,29,movie,0.0,False,False,1,['IN'],"Action,Comedy,Drama",6.5,0.0
Rettai Vaal Kuruvi,"(6, 7]",1987,133,0.0,4.6913478822291435,1.0986122886681098,0.0,25,movie,0.0,False,False,1,['IN'],"Comedy,Romance",6.5,0.6931471805599453
Mocatriz,"(8, 9]",2021,40,0.0,6.448889394146858,4.110873864173311,0.0,18,tvEpisode,0.0,False,False,1,"['ES', 'US']","Game-Show,Reality-TV",8.5,1.0986122886681098
Scary or Die,"(3, 4]",2012,94,0.0,8.252967195000798,1.0986122886681098,0.6931471805599453,100,movie,0.0,False,False,7,['US'],Horror,3.5,3.871201010907891
Episode #1.20,"(6, 7]",1991,40,0.0,2.0794415416798357,1.6094379124341003,0.0,32,tvEpisode,0.0,False,False,7,['GR'],Comedy,6.5,0.0
Episode #2.1,"(6, 7]",2024,46,0.0,1.9459101490553132,0.0,0.0,62,tvEpisode,0.0,False,False,7,['GB'],Game-Show,6.5,0.0
