originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isRatable,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal,popularityIndex
The Courtesans,"(7, 8]",0.6643835616438363,0.052631578947368425,0.0,0.295500025240258,0.08492425673851772,0.0,0.47569937325365586,tvEpisode,0.0,False,True,False,0.0,['US'],"Comedy,Drama",0.7777777777777777,0.14686489111539536,0.0
Gu dao bing du shi jian,"(5, 6]",0.9589041095890423,0.16140350877192983,0.0,0.16445452728263224,0.08492425673851772,0.0,0.24890226227785198,movie,0.0,False,True,False,0.35236014781927083,['CN'],Horror,0.5555555555555555,0.2601335203594169,0.0
Force 2,"(6, 7]",0.9452054794520546,0.22280701754385965,0.0,0.5854818788589937,0.4608215011594909,0.12473792114200281,0.7194051687966264,movie,0.33333333333333326,False,True,False,0.30900273887892615,['IN'],"Action,Adventure,Thriller",0.6666666666666666,0.5495506000418755,0.022436413481566806
Kapitoshka,"(7, 8]",0.6986301369863028,0.02280701754385965,0.0,0.29377521212999613,0.1971880176585917,0.0,0.3800064969503628,short,0.0,False,True,False,0.38991804378757255,"['SUHH', 'UA']","Animation,Short",0.7777777777777777,0.0,0.0
The Olympic Games Held at Chamonix in 1924,"(6, 7]",0.3219178082191796,0.0649122807017544,0.0,0.27203655955912565,0.08492425673851772,0.0,0.3361896349043223,short,0.0,False,True,False,0.0,['FR'],"Documentary,Short,Sport",0.6666666666666666,0.23952632067513063,0.0
Regain Love,"(7, 8]",0.9863013698630141,0.16140350877192983,0.0,0.19599510374115872,0.0,0.0,0.10120316433752355,movie,0.0,False,True,False,0.0,['CN'],Action,0.7777777777777777,0.0,0.0
TumblePop,"(7, 8]",0.7739726027397271,0.04912280701754386,0.0,0.12392441120803724,0.08492425673851772,0.0,0.3628095491043426,videoGame,0.0,False,True,False,0.1140437169851399,['JP'],"Action,Family,Fantasy",0.7777777777777777,0.0926614295597353,0.0
Equus,"(3, 4]",0.8904109589041109,0.14210526315789473,0.0,0.09741629849010305,0.0,0.0,0.3208064408585909,tvMovie,0.0,False,True,False,0.0,['SK'],Drama,0.33333333333333326,0.0,0.0
Anak ng cabron,"(8, 9]",0.7534246575342465,0.16140350877192983,0.22044522613053177,0.15374237192269827,0.08492425673851772,0.0,0.3361896349043223,movie,0.43067655807339295,False,True,False,0.0,['PH'],"Action,Drama",0.8888888888888888,0.0926614295597353,0.0
Mondo candido,"(6, 7]",0.6643835616438363,0.18771929824561404,0.0,0.34291664772734576,0.1971880176585917,0.0,0.4373927992418458,movie,0.0,False,True,False,0.4230464558640661,['IT'],"Adventure,Comedy,Fantasy",0.6666666666666666,0.3936190360618143,0.0
En la boca del lobo,"(7, 8]",0.993150684931507,0.07017543859649122,0.0,0.20392399966014793,0.0,0.0,0.6049196423893423,tvEpisode,0.0,False,True,False,0.0,['ES'],"Action,Adventure,Crime",0.7777777777777777,0.1853228591194706,0.0
A Corrida das Vacinas,"(7, 8]",0.9794520547945211,0.22631578947368422,0.0,0.13878944309080518,0.21952601907068428,0.0,0.45779878402980745,tvMiniSeries,0.0,True,True,False,0.0,['BR'],Documentary,0.7777777777777777,0.0,0.0
Methuselah Tree,"(8, 9]",0.8424657534246585,0.07017543859649122,0.0,0.05857988457052593,0.0,0.0,0.49659285533361774,tvEpisode,0.0,False,True,False,0.0,['US'],Documentary,0.8888888888888888,0.0,0.0
Raishan,"(8, 9]",0.9520547945205493,0.35789473684210527,0.0,0.18250429577856317,0.08492425673851772,0.0,0.3433132576225233,tvEpisode,0.0,False,True,False,0.0,['US'],"Adventure,Fantasy",0.8888888888888888,0.0,0.0
Open Secret,"(6, 7]",0.47945205479452113,0.11929824561403508,0.0,0.3441257228406467,0.1971880176585917,0.0,0.45779878402980745,movie,0.0,False,True,False,0.35236014781927083,['US'],"Crime,Drama,Film-Noir",0.6666666666666666,0.41321730880681634,0.0
Me Before You: Outtakes,"(8, 9]",0.9452054794520546,0.0035087719298245615,0.0,0.20762588672133767,0.13460176233216656,0.0,0.2196032765210674,video,0.0,False,True,False,0.0,['GB'],"Comedy,Short",0.8888888888888888,0.0,0.0
Jacked Up,"(5, 6]",0.8424657534246585,0.16842105263157894,0.1390854521985406,0.31520791899783107,0.28211227439710945,0.12473792114200281,0.4916430489984619,movie,0.0,False,True,False,0.1140437169851399,['US'],"Crime,Drama,Thriller",0.5555555555555555,0.3706457182389412,0.0061623320892653
The Coffee Bean & Tea Leaf,"(7, 8]",0.9520547945205493,0.07017543859649122,0.0,0.09284692034085743,0.0,0.0,0.3953896909960942,tvEpisode,0.0,False,True,False,0.0,['US'],Reality-TV,0.7777777777777777,0.0,0.0
Feeders 2: Slay Bells,"(2, 3]",0.8219178082191796,0.12631578947368421,0.0,0.37259626245575717,0.25477277021555317,0.0,0.3953896909960942,video,0.0,False,True,False,0.1140437169851399,['US'],"Comedy,Horror,Sci-Fi",0.22222222222222224,0.4303063532143514,0.0
Gan'en Suiyue,"(2, 3]",0.7602739726027412,0.16140350877192983,0.0,0.07743839520903692,0.08492425673851772,0.0,0.20240632867504707,movie,0.0,False,True,False,0.1140437169851399,['TW'],"Biography,Drama,Sport",0.22222222222222224,0.0,0.0
Mighty Moose and the Quarterback Kid,"(7, 8]",0.6712328767123292,0.08421052631578947,0.0,0.12060975464774229,0.13460176233216656,0.0,0.4001771790229123,tvEpisode,0.0,False,True,False,0.0,['US'],"Adventure,Comedy,Drama",0.7777777777777777,0.0,0.0
Alice Wetterlund: My Mama Is a Human and So Am I,"(6, 7]",0.9657534246575352,0.10350877192982456,0.0,0.31245928945794366,0.13460176233216656,0.12473792114200281,0.32870054189939535,tvSpecial,0.0,False,True,False,0.0,['US'],Comedy,0.6666666666666666,0.2601335203594169,0.0034974493180529418
File X for Sex: The Story of the Perverted,"(5, 6]",0.6095890410958908,0.12456140350877193,0.0,0.13018749151230072,0.08492425673851772,0.0,0.3361896349043223,movie,0.0,False,True,False,0.0,['US'],Drama,0.5555555555555555,0.0926614295597353,0.0
Vosges,"(7, 8]",0.8767123287671232,0.008771929824561403,0.0,0.10175124400923133,0.0,0.0,0.18291003719322776,short,0.0,False,True,False,0.0,['FR'],"Documentary,Short",0.7777777777777777,0.0,0.0
The Oasis,"(6, 7]",0.7260273972602747,0.16140350877192983,0.0,0.2402676241517703,0.16984851347703545,0.0,0.5682264030615027,movie,0.0,False,True,False,0.47948838278417916,['US'],Drama,0.6666666666666666,0.30781460616691103,0.0
Kurirot na Goce Delcev,"(9, 10]",0.6849315068493151,0.09298245614035087,0.0,0.07160760694177479,0.08492425673851772,0.0,0.45779878402980745,tvSeries,0.0,True,True,False,0.0,['XYU'],"Adventure,Family",1.0,0.0,0.0
Watchman,"(6, 7]",0.7397260273972606,0.16140350877192983,0.0,0.18411411414608322,0.0,0.0,0.0,movie,0.0,False,True,False,0.0,['IN'],Drama,0.6666666666666666,0.0,0.0
So I Married an Axe Murderer,"(6, 7]",0.787671232876713,0.16140350877192983,0.0,0.7511408302156157,0.6009933046550914,0.19770492742798718,0.7545027058664951,movie,0.0,False,True,False,0.761683569165869,['US'],"Comedy,Romance",0.6666666666666666,0.7135337525215188,0.05950003730118821
Tskhovreba Don Kikhotisa da Sancho Panchosi,"(7, 8]",0.7534246575342465,0.22631578947368422,0.0,0.2051760656564273,0.16984851347703545,0.0,0.4048126573500942,tvMiniSeries,0.0,True,True,False,0.1949590218937863,"['SUHH', 'ES']","Drama,Romance",0.7777777777777777,0.0926614295597353,0.0
Who's the Boss?,"(7, 8]",0.8424657534246585,0.07543859649122807,0.0,0.23431953828210364,0.28211227439710945,0.0,0.5965742108398069,tvEpisode,0.0,False,True,False,0.0,['AU'],"Drama,Romance",0.7777777777777777,0.0926614295597353,0.0
A Man Called Smart: Part 3,"(8, 9]",0.6095890410958908,0.043859649122807015,0.0,0.2950721108629383,0.23841253015696137,0.0,0.45458974708786615,tvEpisode,0.0,False,True,False,0.0,['US'],"Action,Adventure,Comedy",0.8888888888888888,0.1853228591194706,0.0
Lesbians Love Strap-Ons,"(5, 6]",0.9178082191780828,0.12456140350877193,0.0,0.05122629998801717,0.0,0.0,0.3433132576225233,video,0.0,False,True,True,0.0,['US'],Adult,0.5555555555555555,0.14686489111539536,0.0
Rabbid Jockey/Viking Rabbid/Rabbid Road-warrior,"(7, 8]",0.9657534246575352,0.07017543859649122,0.0,0.06534452663751128,0.13460176233216656,0.0,0.20240632867504707,tvEpisode,0.0,False,True,False,0.0,"['US', 'GB']","Animation,Comedy,Family",0.7777777777777777,0.0,0.0
Little Ellen,"(1, 2]",0.9794520547945211,0.026315789473684213,0.0,0.3757921562233498,0.16984851347703545,0.12473792114200281,0.6072189860251413,tvSeries,0.0,True,True,False,0.6019287356635766,"['US', 'IE']","Adventure,Animation,Comedy",0.1111111111111111,0.3428880342825776,0.0008846377208759456
Our Dating Sim,"(7, 8]",0.993150684931507,0.026315789473684213,0.0,0.45602301067645346,0.548562429166053,0.12473792114200281,0.18291003719322776,tvMiniSeries,0.0,True,True,False,0.47948838278417916,['KR'],"Drama,Romance",0.7777777777777777,0.2937297822307907,0.024269836443175874
Goodnight Soldier,"(4, 5]",0.9863013698630141,0.17017543859649123,0.0,0.4027056074111727,0.13460176233216656,0.0,0.43369626500790426,movie,0.0,False,True,False,0.47948838278417916,"['FR', 'IQ']",Drama,0.4444444444444444,0.0,0.0
Splittelsen,"(7, 8]",0.9383561643835616,0.07017543859649122,0.0,0.2637559502269532,0.08492425673851772,0.0,0.5837585061495266,tvEpisode,0.0,False,True,False,0.0,['NO'],"Crime,Drama",0.7777777777777777,0.1853228591194706,0.0
A Free Scratcher and Feminine Wiles,"(7, 8]",0.9863013698630141,0.07017543859649122,0.0,0.4305740168835245,0.2692035246643331,0.0,0.609482679482931,tvEpisode,0.0,False,True,False,0.0,['US'],Comedy,0.7777777777777777,0.2937297822307907,0.0
Kids,"(8, 9]",0.6917808219178081,0.09298245614035087,0.0,0.07160760694177479,0.21952601907068428,0.0,0.6361025936829513,tvSeries,0.0,True,True,False,0.0,['GB'],Drama,0.8888888888888888,0.2151531766071757,0.0
Episode #1.414,"(7, 8]",0.7534246575342465,0.07017543859649122,0.0,0.043171359438705426,0.0,0.0,0.3687697767960738,tvEpisode,0.0,False,True,False,0.38991804378757255,['US'],"Drama,Romance",0.7777777777777777,0.0,0.0
Denzel Washington/Maggie Gyllenhaal,"(6, 7]",0.9794520547945211,0.07017543859649122,0.0,0.13878944309080518,0.0,0.0,0.4220096051961145,tvEpisode,0.0,False,True,False,0.0,['US'],"Comedy,Talk-Show",0.6666666666666666,0.0,0.0
Eins,"(6, 7]",0.6369863013698644,0.1649122807017544,0.22044522613053177,0.11715976914105183,0.16984851347703545,0.0,0.2941865266585706,movie,0.0,False,True,False,0.1949590218937863,['XWG'],Comedy,0.6666666666666666,0.0926614295597353,0.0
Double Cross,"(6, 7]",0.9452054794520546,0.04035087719298246,0.0,0.11356293232205891,0.16984851347703545,0.0,0.3904398846609384,tvEpisode,0.0,False,True,False,0.0,['JP'],"Animation,Drama,Thriller",0.6666666666666666,0.0,0.0
Straat,"(7, 8]",0.993150684931507,0.09298245614035087,0.0,0.05122629998801717,0.08492425673851772,0.0,0.6512047379723874,tvSeries,0.0,True,True,False,0.0,['ZA'],"Comedy,Drama",0.7777777777777777,0.0,0.0
Jak prezit sveho muze,"(3, 4]",0.993150684931507,0.15789473684210525,0.0,0.2051760656564273,0.1971880176585917,0.0,0.536759394667961,movie,0.0,False,True,False,0.4230464558640661,['CZ'],Romance,0.33333333333333326,0.0926614295597353,0.0
Episode #1.8,"(7, 8]",0.9794520547945211,0.08947368421052632,0.0,0.13315316102899846,0.0,0.0,0.7339926916453389,tvEpisode,0.0,False,True,False,0.38991804378757255,['PL'],"Crime,Drama,Mystery",0.7777777777777777,0.0,0.0
Menino de Engenho,"(7, 8]",0.5958904109589049,0.15789473684210525,0.1390854521985406,0.23861045519436705,0.2937896589504998,0.0,0.4609388040461846,movie,0.143558852691131,False,True,False,0.1949590218937863,['BR'],Drama,0.7777777777777777,0.1853228591194706,0.0
Alligator Kingdom 3D,"(6, 7]",0.9109589041095898,0.02280701754385965,0.0,0.10587464271210631,0.08492425673851772,0.0,0.16040322042929547,short,0.0,False,True,False,0.0,['US'],"Documentary,Short",0.6666666666666666,0.0926614295597353,0.0
The Shunned,"(3, 4]",0.8698630136986303,0.12456140350877193,0.0,0.22792091198412398,0.08492425673851772,0.0,0.5037164780518187,video,0.0,False,True,False,0.0,['US'],"Horror,Thriller,Western",0.33333333333333326,0.2601335203594169,0.0
"Dr. Cook, nordpolens opdager","(4, 5]",0.21232876712328874,0.010526315789473684,0.0,0.11715976914105183,0.08492425673851772,0.0,0.16040322042929547,short,0.0,False,True,False,0.1140437169851399,['DK'],"Documentary,Short",0.4444444444444444,0.0926614295597353,0.0
Disremembered,"(5, 6]",1.0,0.16140350877192983,0.0,0.21457606763115492,0.21952601907068428,0.0,0.6049196423893423,movie,0.0,False,True,False,0.1140437169851399,['US'],Horror,0.5555555555555555,0.23952632067513063,0.0
FDR: A Presidency Revealed,"(8, 9]",0.8698630136986303,0.14210526315789473,0.0,0.20136280641707413,0.08492425673851772,0.0,0.429903706236919,tvMovie,0.0,False,True,False,0.1949590218937863,['US'],Documentary,0.8888888888888888,0.0926614295597353,0.0
Doctor Adventures 8,"(7, 8]",0.9041095890410968,0.12456140350877193,0.0,0.043171359438705426,0.0,0.0,0.2616063847668191,video,0.0,False,True,True,0.0,['CA'],Adult,0.7777777777777777,0.2601335203594169,0.0
Ringside Knockout,"(3, 4]",0.7671232876712342,0.14385964912280702,0.0,0.23944310142675876,0.0,0.0,0.2941865266585706,video,0.0,False,True,True,0.0,['US'],Adult,0.33333333333333326,0.0,0.0
The Summoner,"(6, 7]",0.9794520547945211,0.09298245614035087,0.0,0.10587464271210631,0.08492425673851772,0.0,0.24890226227785198,tvSeries,0.0,True,True,False,0.1140437169851399,['US'],"Animation,Comedy,Short",0.6666666666666666,0.0926614295597353,0.0
Def Comedy Jam,"(7, 8]",0.7808219178082201,0.052631578947368425,0.0,0.3947826152242857,0.4246212836925886,0.19770492742798718,0.7606126058453592,tvSeries,0.287117705382262,True,True,False,0.38991804378757255,['US'],Comedy,0.7777777777777777,0.2151531766071757,0.02577702558610239
That's My Boy??,"(9, 10]",0.582191780821919,0.052631578947368425,0.0,0.3713876813634297,0.21952601907068428,0.0,0.44099805163266914,tvEpisode,0.0,False,True,False,0.0,['US'],"Comedy,Family",1.0,0.23952632067513063,0.0
The Gift,"(9, 10]",0.9657534246575352,0.010526315789473684,0.0,0.08801629651537543,0.16984851347703545,0.0,0.32870054189939535,short,0.0,False,True,False,0.0,['IN'],Short,1.0,0.0926614295597353,0.0
Miami Vice: The Game,"(6, 7]",0.8767123287671232,0.04912280701754386,0.0,0.17748224965388112,0.4931853003725146,0.0,0.3124610093090555,videoGame,0.0,False,True,False,0.0,['US'],"Action,Adventure,Crime",0.6666666666666666,0.0926614295597353,0.0
Win a Date,"(5, 6]",0.8219178082191796,0.015789473684210527,0.0,0.0,0.0,0.0,0.3124610093090555,short,0.0,False,True,False,0.0,['US'],Short,0.5555555555555555,0.0,0.0
A Perfect Chord,"(6, 7]",0.9383561643835616,0.16666666666666666,0.0,0.23519532755947023,0.08492425673851772,0.12473792114200281,0.4445164219600468,movie,0.0,False,True,False,0.1140437169851399,['US'],Drama,0.6666666666666666,0.33218775023486596,0.001660992560014109
Sri Jagadguru Adi Shankara,"(6, 7]",0.9246575342465757,0.22456140350877193,0.0,0.34119434543599014,0.08492425673851772,0.12473792114200281,0.3904398846609384,movie,0.0,False,True,False,0.0,['IN'],Drama,0.6666666666666666,0.0926614295597353,0.002409577074377744
Episode #23.71,"(7, 8]",0.7808219178082201,0.09649122807017545,0.0,0.11356293232205891,0.0,0.0,0.3501054266153756,tvEpisode,0.0,False,True,False,0.38991804378757255,['US'],"Adventure,Animation,Family",0.7777777777777777,0.0,0.0
What Happens in Puglia,"(7, 8]",0.9794520547945211,0.0736842105263158,0.0,0.41082600264993085,0.347124743739495,0.12473792114200281,0.6889258588808456,tvEpisode,0.0,False,True,False,0.0,['US'],"Crime,Drama,Mystery",0.7777777777777777,0.38639121179052593,0.013835585052704852
Simon Boccanegra,"(7, 8]",0.7739726027397271,0.24035087719298245,0.0,0.05122629998801717,0.13460176233216656,0.0,0.2941865266585706,tvMovie,0.0,False,True,False,0.0,['GB'],"Drama,Music",0.7777777777777777,0.0926614295597353,0.0
Bimbo Bowlers from Boston,"(7, 8]",0.7671232876712342,0.12456140350877193,0.0,0.24658929226355572,0.0,0.0,0.3565956196922838,video,0.0,False,True,True,0.0,['US'],"Adult,Comedy",0.7777777777777777,0.0926614295597353,0.0
Common Sense,"(8, 9]",0.9863013698630141,0.11929824561403508,0.0,0.4310903906425011,0.3142570926688223,0.0,0.7507101470955099,tvEpisode,0.0,False,True,False,0.0,['US'],"Biography,Crime,Drama",0.8888888888888888,0.30781460616691103,0.0
Cha$e,"(7, 8]",0.8904109589041109,0.09298245614035087,0.0,0.2649897372334423,0.08492425673851772,0.0,0.5850918971821744,tvSeries,0.0,True,True,False,0.1140437169851399,['US'],"Game-Show,Reality-TV",0.7777777777777777,0.2151531766071757,0.0
Dinosaurs at Dusk,"(4, 5]",0.9246575342465757,0.07719298245614035,0.0,0.12060975464774229,0.08492425673851772,0.0,0.23498647056679875,short,0.0,False,True,False,0.1140437169851399,['NL'],"Adventure,Documentary,Sci-Fi",0.4444444444444444,0.14686489111539536,0.0
Jamming with Edward,"(7, 8]",0.8219178082191796,0.043859649122807015,0.0,0.5283122869774214,0.3943760353171834,0.0,0.5697087031364428,tvEpisode,0.0,False,True,False,0.0,['JP'],"Action,Adventure,Animation",0.7777777777777777,0.0,0.0
Im Geheimdienst,"(8, 9]",0.3630136986301373,0.15789473684210525,0.0,0.09741629849010305,0.13460176233216656,0.0,0.41366417364657915,movie,0.0,False,True,False,0.5848770656813589,['DE'],Drama,0.8888888888888888,0.14686489111539536,0.0
Abschiedswalzer,"(6, 7]",0.38356164383561797,0.15263157894736842,0.0,0.15599618306062898,0.08492425673851772,0.0,0.46401271344186623,movie,0.0,False,True,False,0.6332127712028788,['DE'],"Drama,History,Music",0.6666666666666666,0.0,0.0
Setting Out on a Journey,"(7, 8]",0.6849315068493151,0.07017543859649122,0.0,0.06534452663751128,0.0,0.0,0.3124610093090555,tvEpisode,0.0,False,True,False,0.0,['JP'],"Animation,Drama",0.7777777777777777,0.0,0.0
Mat Som,"(7, 8]",0.7671232876712342,0.16842105263157894,0.1390854521985406,0.06534452663751128,0.08492425673851772,0.0,0.24890226227785198,movie,0.22753539816199508,False,True,False,0.0,['MY'],"Comedy,Drama,Romance",0.7777777777777777,0.0,0.0
The Simpsons: Skateboarding,"(3, 4]",0.8493150684931514,0.04912280701754386,0.0,0.3059271452238784,0.13460176233216656,0.0,0.6293995338190854,videoGame,0.0,False,True,False,0.1140437169851399,"['US', 'GB']","Action,Comedy,Sport",0.33333333333333326,0.1853228591194706,0.0
Roc Strikes Out,"(7, 8]",0.7808219178082201,0.07017543859649122,0.0,0.05122629998801717,0.0,0.0,0.3628095491043426,tvEpisode,0.0,False,True,False,0.0,['US'],"Comedy,Drama",0.7777777777777777,0.0,0.0
Paul McCartney: Freeze Frame,"(8, 9]",0.7260273972602747,0.14210526315789473,0.0,0.043171359438705426,0.0,0.0,0.0,tvMovie,0.0,False,True,False,0.0,['US'],Music,0.8888888888888888,0.0,0.0
Run Fast,"(8, 9]",0.9383561643835616,0.02280701754385965,0.2781709043970812,0.10587464271210631,0.08492425673851772,0.0,0.536759394667961,short,0.0,False,True,False,0.0,['US'],"Drama,Short,Sport",0.8888888888888888,0.0,0.0
Where's Poppa?,"(6, 7]",0.6917808219178081,0.052631578947368425,0.0,0.17396036885662272,0.08492425673851772,0.0,0.2616063847668191,tvMovie,0.0,False,True,False,0.0,['US'],Comedy,0.6666666666666666,0.0,0.0
Last Stop Station,"(6, 7]",0.8424657534246585,0.026315789473684213,0.0,0.10587464271210631,0.08492425673851772,0.0,0.28411320153075126,video,0.0,False,True,False,0.0,['US'],"Comedy,Horror,Short",0.6666666666666666,0.23952632067513063,0.0
Bulbul,"(5, 6]",0.9520547945205493,0.043859649122807015,0.1390854521985406,0.09741629849010305,0.08492425673851772,0.0,0.429903706236919,short,0.0,False,True,False,0.1140437169851399,['IN'],"Comedy,Short",0.5555555555555555,0.0,0.0
Stolen by My Mother: The Kamiyah Mobley Story,"(6, 7]",0.9726027397260282,0.15263157894736842,0.1390854521985406,0.36891739960141756,0.16984851347703545,0.0,0.5769025375911794,tvMovie,0.287117705382262,False,True,False,0.38991804378757255,['US'],"Crime,Drama,Mystery",0.6666666666666666,0.3428880342825776,0.0
Tickle Monster,"(6, 7]",0.9452054794520546,0.007017543859649123,0.1390854521985406,0.20005250251177212,0.16984851347703545,0.0,0.3501054266153756,tvEpisode,0.143558852691131,False,True,False,0.0,['GB'],Horror,0.6666666666666666,0.0926614295597353,0.0
Punk and the Pistols,"(6, 7]",0.801369863013699,0.1631578947368421,0.0,0.08801629651537543,0.08492425673851772,0.0,0.2196032765210674,tvMovie,0.0,False,True,False,0.0,['GB'],"Documentary,History,Music",0.6666666666666666,0.0,0.0
Chinnada Gombe,"(8, 9]",0.9589041095890423,0.1929824561403509,0.0,0.2731559522016809,0.2692035246643331,0.0,0.23498647056679875,movie,0.0,False,True,False,0.0,['IN'],Horror,0.8888888888888888,0.0,0.0
Espiral,"(0, 1]",0.8698630136986303,0.043859649122807015,0.0,0.03426703577033152,0.08492425673851772,0.0,0.20240632867504707,tvSeries,0.0,True,True,False,0.0,['ES'],Documentary,0.0,0.0,0.0
Kirot Etz Dakim,"(8, 9]",0.7260273972602747,0.0649122807017544,0.0,0.09741629849010305,0.13460176233216656,0.0,0.2941865266585706,short,0.0,False,True,False,0.1140437169851399,['IL'],"Drama,Short",0.8888888888888888,0.0926614295597353,0.0
Billy Madison,"(6, 7]",0.801369863013699,0.156140350877193,0.0,0.8609413577872826,0.642217817153461,0.12473792114200281,0.727132120072968,movie,0.143558852691131,False,True,False,0.8050409781062136,['US'],Comedy,0.6666666666666666,0.7690164791973833,0.045979385615306324
Tracy's Triumph,"(8, 9]",0.6232876712328768,0.043859649122807015,0.0,0.12711395611118895,0.08492425673851772,0.0,0.3433132576225233,tvEpisode,0.0,False,True,False,0.0,['US'],Western,0.8888888888888888,0.0,0.0
The Wandering Company,"(8, 9]",0.7328767123287676,0.08771929824561403,0.0,0.24505265158609188,0.08492425673851772,0.0,0.4609388040461846,tvMovie,0.0,False,True,False,0.0,['US'],Documentary,0.8888888888888888,0.0,0.0
Wanted: Weapons of Fate,"(6, 7]",0.8972602739726039,0.04912280701754386,0.0,0.36123763588392777,0.16984851347703545,0.0,0.49659285533361774,videoGame,0.0,False,True,False,0.0,['US'],Action,0.6666666666666666,0.2601335203594169,0.0
Kuni Leml B'Tel Aviv,"(7, 8]",0.6712328767123292,0.15789473684210525,0.0,0.1581914469783687,0.13460176233216656,0.0,0.3687697767960738,movie,0.0,False,True,False,0.2577218083931565,['IL'],"Comedy,Musical",0.7777777777777777,0.0,0.0
The Big C,"(8, 9]",0.9041095890410968,0.052631578947368425,0.3904622288161806,0.666459792226368,0.6784331093425044,0.24947584228400563,0.8771391137242662,tvSeries,0.717794263455655,True,True,False,0.8354778250108453,['US'],"Comedy,Drama",0.8888888888888888,0.5660246086656707,0.100266755738717
Tabeta hito,"(5, 6]",0.582191780821919,0.042105263157894736,0.0,0.24734726065335252,0.08492425673851772,0.0,0.3124610093090555,short,0.0,False,True,False,0.1140437169851399,['JP'],Short,0.5555555555555555,0.0926614295597353,0.0
Gustav Adolfs Page,"(5, 6]",0.5616438356164384,0.1631578947368421,0.0,0.25387940488741767,0.16984851347703545,0.0,0.46997294113359744,movie,0.143558852691131,False,True,False,0.2577218083931565,"['AT', 'XWG']","Drama,Romance,War",0.5555555555555555,0.0926614295597353,0.0
Everest Was Also Conquered,"(7, 8]",0.6849315068493151,0.0824561403508772,0.0,0.28060215367999664,0.13460176233216656,0.0,0.47848051073789855,tvEpisode,0.0,False,True,False,0.0,['GB'],"Action,Comedy,Crime",0.7777777777777777,0.2779842886792059,0.0
Grauzone,"(6, 7]",0.6917808219178081,0.1736842105263158,0.0,0.24658929226355572,0.16984851347703545,0.0,0.48120966128788645,movie,0.143558852691131,False,True,False,0.2577218083931565,"['CH', 'XWG']","Drama,Romance",0.6666666666666666,0.2151531766071757,0.0
El Paso Stage,"(8, 9]",0.5684931506849313,0.052631578947368425,0.0,0.2480984914572276,0.08492425673851772,0.0,0.4445164219600468,tvEpisode,0.0,False,True,False,0.0,['US'],Western,0.8888888888888888,0.2151531766071757,0.0
The Emerald Duck,"(6, 7]",0.7191780821917817,0.03859649122807018,0.0,0.2199608764520464,0.08492425673851772,0.0,0.6014012720619646,tvEpisode,0.0,False,True,False,0.0,['US'],"Action,Adventure,Animation",0.6666666666666666,0.0,0.0
Glos z tamtego swiata,"(6, 7]",0.5753424657534261,0.15087719298245614,0.1390854521985406,0.2566280344273052,0.1971880176585917,0.0,0.4670232387239791,movie,0.143558852691131,False,True,False,0.1949590218937863,['PL'],Drama,0.6666666666666666,0.0,0.0
Angel,"(5, 6]",0.9726027397260282,0.026315789473684213,0.0,0.08801629651537543,0.08492425673851772,0.0,0.3501054266153756,short,0.0,False,True,False,0.1949590218937863,['RU'],"Drama,Short",0.5555555555555555,0.0,0.0
Dracula: The True Story,"(6, 7]",0.8150684931506849,0.07543859649122807,0.0,0.22696595369959496,0.16984851347703545,0.0,0.3124610093090555,tvMovie,0.0,False,True,False,0.0,['DE'],Documentary,0.6666666666666666,0.1853228591194706,0.0
Knock Down,"(7, 8]",0.9726027397260282,0.07543859649122807,0.0,0.3138447780111171,0.13460176233216656,0.0,0.6106014995423892,tvEpisode,0.0,False,True,False,0.0,['US'],"Action,Crime,Drama",0.7777777777777777,0.2601335203594169,0.0
Show #531 - Alles über den Hurenberuf,"(7, 8]",0.8287671232876725,0.07017543859649122,0.0,0.07743839520903692,0.0,0.0,0.18291003719322776,tvEpisode,0.0,False,True,False,0.0,['DE'],"Comedy,Talk-Show",0.7777777777777777,0.0,0.0
Pilot,"(5, 6]",0.8150684931506849,0.07017543859649122,0.0,0.03426703577033152,0.08492425673851772,0.0,0.4513085909528991,tvEpisode,0.0,False,True,False,0.0,['US'],Comedy,0.5555555555555555,0.0,0.0
Pilgrims,"(8, 9]",0.7602739726027412,0.0824561403508772,0.0,0.2100066894819093,0.13460176233216656,0.0,0.4990062210785402,tvEpisode,0.0,False,True,False,0.0,['US'],"Drama,Romance",0.8888888888888888,0.0,0.0
Her Wicked Obsession,"(6, 7]",0.8219178082191796,0.14210526315789473,0.0,0.08801629651537543,0.0,0.0,0.3208064408585909,video,0.0,False,True,True,0.1140437169851399,['US'],"Adult,Fantasy",0.6666666666666666,0.1853228591194706,0.0
Jolene,"(6, 7]",0.9520547945205493,0.16140350877192983,0.0,0.11356293232205891,0.08492425673851772,0.0,0.3501054266153756,movie,0.0,False,True,False,0.0,['NL'],Documentary,0.6666666666666666,0.0,0.0
Solaria Park,"(6, 7]",0.7328767123287676,0.03859649122807018,0.0,0.14659618108590136,0.08492425673851772,0.0,0.6182020044591029,tvEpisode,0.0,False,True,False,0.0,['CA'],"Action,Adventure,Animation",0.6666666666666666,0.0,0.0
